Entity,Code,Year,WindConsumptionTWh,HydroConsumptionTWh,SolarConsumptionTWh,NuclearConsumptionTWh,BiofuelsConsumptionTWh,GeoBiomassTWh,CoalTWh,OilConsumptionTWh,GasConsumptionTWh,Population
Bulgaria,BGR,1975,0,7.253494739532471,0,7.247013092041016,0,0,98.55261993408203,140.96090698242188,11.298749923706055,8720742
Bulgaria,BGR,1976,0,8.734946250915527,0,14.15636157989502,0,0,91.86537170410156,146.48643493652344,19.76074981689453,8758599
Bulgaria,BGR,1977,0,10.43521499633789,0,16.695938110351562,0,0,91.49320983886719,152.2866973876953,25.215499877929688,8804183
Bulgaria,BGR,1978,0,8.601881980895996,0,16.769712448120117,0,0,97.55243682861328,156.7978515625,26.900249481201172,8814032
Bulgaria,BGR,1979,0,9.7905912399292,0,17.535842895507812,0,0,100.5878677368164,161.5599365234375,28.779499053955078,8825940
Bulgaria,BGR,1980,0,10.979301452636719,0,17.49327850341797,0,0,105.50736236572266,165.02052307128906,36.99150085449219,8861535
Bulgaria,BGR,1981,0,10.698387145996094,0,25.87529945373535,0,0,107.13555908203125,147.08584594726562,40.23925018310547,8891117
Bulgaria,BGR,1982,0,9.018816947937012,0,30.49193572998047,0,0,112.55513763427734,142.53187561035156,44.52799987792969,8917457
Bulgaria,BGR,1983,0,9.914785385131836,0,34.95250701904297,0,0,112.12483215332031,137.64602661132812,46.78950119018555,8939738
Bulgaria,BGR,1984,0,9.639784812927246,0,36.1357536315918,0,0,112.29927825927734,132.17893981933594,49.19499969482422,8960679
Bulgaria,BGR,1985,0,6.614785194396973,0,37.25940704345703,0,0,117.20713806152344,122.13932800292969,53.65800094604492,8960547
Bulgaria,BGR,1986,0,6.877956867218018,0,34.24880599975586,0,0,120.47516632080078,128.74697875976562,53.285499572753906,8958171
Bulgaria,BGR,1987,0,7.5018815994262695,0,35.28733444213867,0,0,120.37049865722656,123.71195220947266,59.42300033569336,8971359
Bulgaria,BGR,1988,0,7.676344394683838,0,45.4853630065918,0,0,112.13645935058594,131.3458709716797,57.7244987487793,8981446
Bulgaria,BGR,1989,0,7.957258224487305,0,41.331241607666016,0,0,114.4508285522461,128.12545776367188,59.423248291015625,8876972
Bulgaria,BGR,1990,0,5.553225994110107,0,41.61215591430664,0,0,96.05791473388672,118.19600677490234,63.01750183105469,8718289
Bulgaria,BGR,1991,0,7.218010902404785,0,37.40979766845703,0,0,85.8616943359375,78.56745147705078,53.21950149536133,8632367
Bulgaria,BGR,1992,0,6.100268840789795,0,32.77897262573242,0,0,90.28905487060547,69.94808959960938,47.12125015258789,8540164
Bulgaria,BGR,1993,0,5.742473125457764,0,39.648597717285156,0,0,97.20978546142578,75.73182678222656,43.84574890136719,8472313
Bulgaria,BGR,1994,0,4.340860366821289,0,43.51329040527344,0,0,88.9910888671875,71.71614837646484,43.86275100708008,8443591
Bulgaria,BGR,1995,0,6.842473030090332,0,48.97834396362305,0,0,89.00214385986328,73.89802551269531,52.93925094604492,8406067
Bulgaria,BGR,1996,0,8.631451606750488,0,51.307945251464844,0,0,88.62326049804688,67.92951965332031,54.084251403808594,8362826
Bulgaria,BGR,1997,0,8.143548011779785,0,50.36872863769531,0,0,101.05516052246094,53.76892852783203,43.14725112915039,8312068
Bulgaria,BGR,1998,0,9.157795906066895,0,47.95116424560547,0,0,96.24862670898438,56.63990020751953,36.10150146484375,8256786
Bulgaria,BGR,1999,0,8.140591621398926,0,44.872459411621094,0,0,79.25326538085938,51.4556884765625,31.278499603271484,8210624
Bulgaria,BGR,2000,0,7.904032230377197,0,51.580345153808594,0,0,73.19367218017578,50.70954895019531,34.0682487487793,8170172
Bulgaria,BGR,2001,0,5.102937698364258,0,55.12165832519531,0,0,83.42835998535156,52.425941467285156,28.639249801635742,8009142
Bulgaria,BGR,2002,0,6.403923034667969,0,56.639835357666016,0,0,76.82982635498047,54.15768051147461,25.39299964904785,7837161
Bulgaria,BGR,2003,0,8.784476280212402,0,48.08932876586914,0,0,86.01832580566406,57.86831283569336,26.83300018310547,7775327
Bulgaria,BGR,2004,0.002888888819143176,9.129073143005371,0,46.49720001220703,0,0,82.19636535644531,56.3404541015625,26.198749542236328,7716860
Bulgaria,BGR,2005,0.014305555261671543,12.418624877929688,0,51.25322341918945,0,0,80.50994110107422,61.6385383605957,32.66400146484375,7658972
Bulgaria,BGR,2006,0.056908056139945984,12.058825492858887,0,53.22444534301758,0,0,81.74977111816406,62.32489013671875,33.65700149536133,7601022
Bulgaria,BGR,2007,0.13289806246757507,8.126583099365234,0,39.731929779052734,0,0,91.96954345703125,61.39799118041992,33.91899871826172,7545338
Bulgaria,BGR,2008,0.3428272306919098,7.935604095458984,0,42.510643005371094,0,0.01600000075995922,87.66482543945312,59.03330993652344,33.92124938964844,7492561
Bulgaria,BGR,2009,0.6618728041648865,9.69071102142334,0.008388889022171497,40.884178161621094,0,0.00800000037997961,73.79338836669922,53.18643569946289,24.263750076293945,7444443
Bulgaria,BGR,2010,1.8901691436767578,14.036102294921875,0.04163360968232155,40.614707946777344,0,0.03500000014901161,80.0469741821289,47.477901458740234,26.722749710083008,7395599
Bulgaria,BGR,2011,2.37520170211792,8.046995162963867,0.27862417697906494,43.18632125854492,0,0.0560000017285347,94.14437103271484,45.322837829589844,30.594499588012695,7348328
Bulgaria,BGR,2012,3.347903251647949,8.845483779907227,2.231935501098633,41.53270721435547,0,0.06599999964237213,80.42796325683594,46.958221435546875,28.512250900268555,7305888
Bulgaria,BGR,2013,3.7447242736816406,11.119704246520996,3.7092936038970947,37.06199645996094,0,0.1117129996418953,69.12557983398438,43.40617752075195,27.54400062561035,7265115
Bulgaria,BGR,2014,3.605809450149536,12.475396156311035,3.3917906284332275,41.2475700378418,0,0.20079199969768524,73.8516616821289,46.91893005371094,27.361499786376953,7223938
Bulgaria,BGR,2015,3.910195827484131,15.244915962219238,3.7243807315826416,39.74213790893555,0,0.2701849937438965,76.23651885986328,52.694557189941406,30.00349998474121,7177991
Bulgaria,BGR,2016,3.8147785663604736,10.552882194519043,3.710374116897583,40.526161193847656,0,0.3536140024662018,66.2247085571289,53.16498565673828,31.250499725341797,7127822
Bulgaria,BGR,2017,4.002750873565674,7.526402950286865,3.7336971759796143,39.699527740478516,0,0.3959810137748718,71.00035095214844,55.64216995239258,32.13650131225586,7075947
Bulgaria,BGR,2018,3.487393856048584,13.61644172668457,3.5526163578033447,40.939334869384766,0,1.5729659795761108,63.44715118408203,55.46198272705078,30.229249954223633,7025037
Bulgaria,BGR,2019,3.4715754985809326,7.817767143249512,3.8023903369903564,41.8761100769043,0,1.8208110332489014,59.07357406616211,57.913482666015625,28.30875015258789,6975761
Bulgaria,BGR,2020,3.87937331199646,7.535373210906982,3.8891561031341553,41.899864196777344,0,1.699341058731079,48.28129196166992,51.762054443359375,29.206499099731445,6934015
Bulgaria,BGR,2021,3.7502806186676025,11.938650131225586,3.8977296352386475,41.38572692871094,0,1.6946979761123657,60.661685943603516,54.47787857055664,33.02000045776367,6899125
Canada,CAN,1965,0,349.1849365234375,0,0.36320194602012634,0,0,179.9858856201172,642.8179931640625,216.68421936035156,19678000
Canada,CAN,1966,0,387.3656005859375,0,0.48805248737335205,0,0,176.4503631591797,677.26220703125,237.22488403320312,20048000
Canada,CAN,1967,0,396.0118408203125,0,0.4341397285461426,0,0,174.82215881347656,723.106201171875,251.91720581054688,20412000
Canada,CAN,1968,0,402.741943359375,0,2.6048386096954346,0,0,189.92953491210938,769.7930908203125,280.5207824707031,20744000
Canada,CAN,1969,0,445.4349365234375,0,1.5010452270507812,0,0,183.37020874023438,801.5452880859375,313.496337890625,21028000
Canada,CAN,1970,0,467.6094055175781,0,2.942502975463867,0,0,196.8726348876953,854.8002319335938,346.3385314941406,21324000
Canada,CAN,1971,0,480.3954162597656,0,12.10767650604248,0,0,187.12669372558594,877.8504028320312,369.6652526855469,21962032
Canada,CAN,1972,0,537.1045532226562,0,20.461320877075195,0,0,176.5782928466797,924.3328857421875,415.7948303222656,22218463
Canada,CAN,1973,0,575.5897827148438,0,43.283451080322266,0,0,181.85830688476562,1009.6328125,442.1790771484375,22491777
Canada,CAN,1974,0,622.9400634765625,0,41.70011901855469,0,0,184.77743530273438,1027.001953125,446.97967529296875,22807969
Canada,CAN,1975,0,598.7015991210938,0,35.667564392089844,0,0,179.76490783691406,1013.2218017578125,461.5815124511719,23143275
Canada,CAN,1976,0,628.9190673828125,0,49.41815948486328,0,0.7070000171661377,212.82899475097656,1037.8885498046875,465.67724609375,23449808
Canada,CAN,1977,0,650.9722900390625,0,74.74581909179688,0,1.069000005722046,271.9559326171875,1046.0140380859375,488.4419860839844,23725843
Canada,CAN,1978,0,695.6435546875,0,88.53614044189453,0,1.1319999694824219,223.62164306640625,1079.692138671875,493.1092529296875,23963203
Canada,CAN,1979,0,721.8631591796875,0,100.08198547363281,0,1.3450000286102295,211.74740600585938,1121.5848388671875,500.6340026855469,24201544
Canada,CAN,1980,0,742.6419067382812,0,107.91636657714844,0,1.2999999523162842,257.8913879394531,1101.6031494140625,497.4907531738281,24515667
Canada,CAN,1981,0,786.603515625,0,113.69071197509766,0,1.8980000019073486,263.3172302246094,1043.3729248046875,482.72698974609375,24819915
Canada,CAN,1982,0,762.2970581054688,0,108.78180694580078,0,2.1389999389648438,278.2447204589844,947.2694091796875,511.2067565917969,25116942
Canada,CAN,1983,0,786.4171752929688,0,137.9315948486328,0,2.0850000381469727,291.1152648925781,890.6957397460938,487.489501953125,25366451
Canada,CAN,1984,0,846.0626220703125,0,148.1466522216797,0,2.3369998931884766,324.2713928222656,899.1064453125,541.115234375,25607053
Canada,CAN,1985,0.002944444539025426,897.875,0,171.729248046875,0,1.6770000457763672,311.6905517578125,903.0234985351562,567.6004638671875,25842116
Canada,CAN,1986,0.002944444539025426,918.5443725585938,0,202.22117614746094,0,1.8650000095367432,288.883056640625,923.0650634765625,546.2539672851562,26100278
Canada,CAN,1987,0.002944444539025426,935.0177612304688,0,219.229248046875,0,2.312000036239624,310.48443603515625,952.6294555664062,552.8690795898438,26446601
Canada,CAN,1988,0.002944444539025426,909.0819702148438,0,235.1363525390625,0,2.484999895095825,333.4186096191406,1002.7982788085938,608.47509765625,26791747
Canada,CAN,1989,0.002944444539025426,858.8567504882812,0,225.06272888183594,0,3.4769999980926514,332.71832275390625,1041.870849609375,657.78125,27276781
Canada,CAN,1990,0.00566666666418314,874.3323974609375,0,205.60633850097656,0,3.9539999961853027,315.6030578613281,962.8080444335938,637.6044311523438,0,27691138
Canada,CAN,1991,0.00566666666418314,908.61181640625,0,239.31301879882812,0,3.9839999675750732,305.4961242675781,912.6727294921875,642.0107421875,0,28037420
Canada,CAN,1992,0.17446249723434448,931.9680786132812,0.006083333399146795,227.0639190673828,0,4.465000152587891,311.20916748046875,936.4967041015625,680.5536499023438,0,28371264
Canada,CAN,1993,0.17446249723434448,952.7830200195312,0.006083333399146795,264.6953430175781,0,4.816999912261963,276.3097229003906,948.5795288085938,722.0816650390625,0,28684764
Canada,CAN,1994,0.17446249723434448,969.4654541015625,0.006083333399146795,303.8530578613281,0,5.732999801635742,292.96917724609375,968.8580322265625,747.5286865234375,0,29000663
Canada,CAN,1995,0.17446249723434448,987.81103515625,0.01136111095547676,275.70489501953125,0,7.137866020202637,306.2336120605469,1016.6470947265625,772.5189819335938,0,29302311
Canada,CAN,1996,0.18333333730697632,1048.52490234375,0.017444444820284843,261.3978576660156,0,7.528514862060547,312.5263977050781,1041.771240234375,785.582275390625,0,29610218
Canada,CAN,1997,0.18333333730697632,1031.0418701171875,0.020555555820465088,232.54779052734375,0,8.168219566345215,326.6361083984375,1073.6844482421875,801.0565185546875,0,29905948
Canada,CAN,1998,0.18333333730697632,978.3787841796875,0.029881110414862633,201.44265747070312,1.2351009845733643,8.98725414276123,349.2158203125,1094.421875,787.57275390625,0,30155173
Canada,CAN,1999,0.4790322184562683,1020.1636352539062,0.03921888768672943,207.0818328857422,1.4409512281417847,8.943148612976074,335.6902770996094,1115.5517578125,841.9140014648438,0,30401286
Canada,CAN,2000,0.7806452512741089,1054.9356689453125,0.04855694621801376,205.13441467285156,1.548106074333191,8.91704273223877,355.1883239746094,1109.1815185546875,892.207275390625,0,30685730
Canada,CAN,2001,0.9665322303771973,973.9385375976562,0.057518888264894485,214.70779418945312,1.54387629032135,9.672149658203125,369.123046875,1140.463134765625,840.4219970703125,0,31020902
Canada,CAN,2002,1.1821280717849731,1019.474853515625,0.06636500358581543,210.06764221191406,1.54387629032135,10.046104431152344,371.2713928222656,1183.0521240234375,874.6652221679688,0,31360079
Canada,CAN,2003,2.0010855197906494,974.8458862304688,0.06609222292900085,206.97218322753906,1.6811096668243408,9.4172945022583,370.3575134277344,1227.1873779296875,897.8480224609375,0,31644028
Canada,CAN,2004,2.723161220550537,975.1463012695312,0.04110138863325119,248.20046997070312,1.6857154369354248,9.804526329040527,349.8541564941406,1280.9208984375,878.19775390625,0,31940655
Canada,CAN,2005,4.4882707595825195,1036.4290771484375,0.04867805540561676,251.14132690429688,1.9898849725723267,9.155413627624512,348.3450012207031,1245.670166015625,875.91748046875,0,32243753
Canada,CAN,2006,7.036872863769531,1004.107177734375,0.05975361168384552,265.62432861328125,2.0079760551452637,8.9380464553833,337.4333190917969,1256.646484375,870.7349853515625,0,32571174
Canada,CAN,2007,8.50344467163086,1039.494140625,0.0735180526971817,251.8879852294922,7.726561069488525,8.991077423095703,352.76971435546875,1290.2415771484375,936.5642700195312,0,32889025
Canada,CAN,2008,10.645944595336914,1060.762451171875,0.09835194796323776,257.120361328125,9.288763046264648,7.978966236114502,335.23028564453125,1245.3482666015625,925.438720703125,0,33247118
Canada,CAN,2009,18.548219680786133,1029.6378173828125,0.3044055700302124,239.75511169433594,8.931410789489746,8.942056655883789,280.0783386230469,1214.78515625,897.2752685546875,0,33628895
Canada,CAN,2010,24.214683532714844,975.2962036132812,0.7093147039413452,239.78363037109375,10.408487319946289,10.297557830810547,286.98529052734375,1269.00146484375,915.7210083007812,0,34004889
Canada,CAN,2011,28.10675621032715,1036.491943359375,1.5771647691726685,246.0252227783203,16.785924911499023,10.213784217834473,258.7261047363281,1271.1622314453125,1005.5079956054688,0,34339328
Canada,CAN,2012,31.015369415283203,1042.66796875,2.41511607170105,247.8609619140625,21.906024932861328,10.913819313049316,245.40972900390625,1289.1195068359375,994.2352294921875,0,34714222
Canada,CAN,2013,30.37598991394043,1067.788330078125,4.085373878479004,268.6448059082031,21.4727725982666,11.03561019897461,239.33694458007812,1283.073974609375,1054.406982421875,0,35082954
Canada,CAN,2014,34.72269821166992,1036.233642578125,5.743832111358643,276.9513854980469,22.15549659729004,9.795245170593262,227.5991668701172,1281.8800048828125,1098.415283203125,0,35437435
Canada,CAN,2015,72.61974334716797,1029.23583984375,7.796024322509766,261.26129150390625,20.805143356323242,9.987178802490234,228.95916748046875,1285.0430908203125,1103.324462890625,0,35702908
Canada,CAN,2016,82.80912017822266,1031.817138671875,10.794678688049316,258.7460021972656,20.058671951293945,11.359522819519043,213.0977783203125,1281.8101806640625,1049.8924560546875,0,36109487
Canada,CAN,2017,83.86688232421875,1050.111572265625,9.51075553894043,256.8952331542969,23.655488967895508,10.850481033325195,221.60472106933594,1270.6673583984375,1099.0487060546875,0,36545236
Canada,CAN,2018,87.69121551513672,1020.9701538085938,10.045745849609375,253.96200561523438,24.4327335357666,10.541604995727539,181.72250366210938,1315.2449951171875,1156.2998046875,0,37065084
Canada,CAN,2019,86.65910339355469,1006.3360595703125,10.754234313964844,254.1962890625,25.098215103149414,10.307284355163574,170.17860412597656,1304.9493408203125,1172.92626953125,0,37601230
Canada,CAN,2020,93.60599517822266,1015.1782836914062,11.241581916809082,245.74896240234375,22.700950622558594,9.385263442993164,145.98361206054688,1142.513427734375,1132.635009765625,0,38037204
Canada,CAN,2021,91.88993072509766,996.5516967773438,13.506599426269531,230.9077606201172,24.128400802612305,9.695906639099121,133.30166625976562,1158.2396240234375,1191.678955078125,0,38246108
Chile,CHL,1965,0,11.691935539245605,0,0,0,0,13.5489501953125,41.60635757446289,6.177800178527832,8989607
Chile,CHL,1966,0,12.32473087310791,0,0,0,0,13.956000328063965,45.54828643798828,6.451499938964844,9152848
Chile,CHL,1967,0,12.581989288330078,0,0,0,0,13.956000328063965,47.55048751831055,5.718375205993652,9312091
Chile,CHL,1968,0,10.541666984558105,0,0,0,0,13.956000328063965,50.10552215576172,4.887499809265137,9468851
Chile,CHL,1969,0,11.898924827575684,0,0,0,0,13.956000328063965,53.35434341430664,6.431950092315674,9625304
Chile,CHL,1970,0,12.735753059387207,0,0,0,0,14.921290397644043,56.32218551635742,6.42217493057251,9783134
Chile,CHL,1971,0,14.220161437988281,0,0,0,0.06599999964237213,14.40956974029541,62.38954162597656,6.54925012588501,9942716
Chile,CHL,1972,0,16.94354820251465,0,0,0,0.05700000002980232,11.909119606018066,66.09132385253906,5.96274995803833,10103675
Chile,CHL,1973,0,16.544355392456055,0,0,0,0.050999999046325684,12.932559967041016,62.90487289428711,4.682225227355957,10265827
Chile,CHL,1974,0,18.818279266357422,0,0,0,0.04600000008940697,12.258020401000977,60.2171516418457,4.877725124359131,10428803
Chile,CHL,1975,0,18.88924789428711,0,0,0,0.050999999046325684,9.792460441589355,52.48442077636719,5.532649993896484,10592310
Chile,CHL,1976,0,19.513172149658203,0,0,0,0.0729999989271164,9.885499954223633,55.64112854003906,6.040949821472168,10756876
Chile,CHL,1977,0,20.607257843017578,0,0,0,0.07999999821186066,10.641449928283691,57.003143310546875,6.216899871826172,10922777
Chile,CHL,1978,0,21.441129684448242,0,0,0,0.09099999815225601,10.3739595413208,62.35712814331055,5.806350231170654,11089165
Chile,CHL,1979,0,22.02365493774414,0,0,0,0.09399999678134918,11.47881031036377,62.93562698364258,6.871825218200684,11254877
Chile,CHL,1980,0,23.27446174621582,0,0,0,0.10499999672174454,12.6766996383667,63.696781158447266,7.038000106811523,11419350
Chile,CHL,1981,0,24.099462509155273,0,0,0,0.10999999940395355,12.653440475463867,65.79230499267578,6.930475234985352,11582020
Chile,CHL,1982,0,26.35860252380371,0,0,0,0.13699999451637268,8.431750297546387,58.373783111572266,7.174849987030029,11743909
Chile,CHL,1983,0,28.425537109375,0,0,0,0.20800000429153442,10.106470108032227,56.69933319091797,7.741799831390381,11907955
Chile,CHL,1984,0,29.495967864990234,0,0,0,0.20100000500679016,13.630359649658203,56.72721862792969,7.917749881744385,12078137
Chile,CHL,1985,0,32.73387145996094,0,0,0,0.19499999284744263,13.641989707946777,55.19452667236328,7.907975196838379,12257238
Chile,CHL,1986,0,34.98118209838867,0,0,0,0.2800000011920929,12.955820083618164,59.04985809326172,7.233500003814697,12445833
Chile,CHL,1987,0,37.91747283935547,0,0,0,0.2709999978542328,13.351240158081055,61.68528366088867,7.018449783325195,12642917
Chile,CHL,1988,0,37.13386917114258,0,0,0,0.3269999921321869,18.607999801635742,67.96125030517578,9.862975120544434,12847712
Chile,CHL,1989,0,31.175537109375,0,0,0,0.32100000977516174,25.144060134887695,75.17039489746094,15.385849952697754,13058758
Chile,CHL,1990,0,26.439706802368164,0,0,0,0.9629999995231628,30.2914981842041,79.35556030273438,16.519750595092773,13274617
Chile,CHL,1991,0,38.84198760986328,0,0,0,1.0329999923706055,24.885873794555664,88.48296356201172,19.455827713012695,13495255
Chile,CHL,1992,0,49.50044250488281,0,0,0,1.7430000305175781,21.517826080322266,95.84963989257812,21.762056350708008,13719818
Chile,CHL,1993,0,50.911434173583984,0,0,0,1.75,21.709720611572266,104.48654174804688,22.53403663635254,13944934
Chile,CHL,1994,0,50.22585678100586,0,0,0,1.7860000133514404,25.605772018432617,112.21420288085938,21.73414421081543,14166346
Chile,CHL,1995,0,54.4492301940918,0,0,0,1.878999948501587,27.60496711730957,123.356201171875,20.827003479003906,14380864
Chile,CHL,1996,0,49.8946647644043,0,0,0,1.7380000352859497,38.252769470214844,130.98291015625,21.16659927368164,14587367
Chile,CHL,1997,0,56.014686584472656,0,0,0,1.7430000305175781,49.79768371582031,140.88294982910156,28.79936981201172,14786227
Chile,CHL,1998,0,47.12629318237305,0,0,0,1.1610000133514404,46.853782653808594,144.01849365234375,39.77111053466797,14977736
Chile,CHL,1999,0,40.14704132080078,0,0,0,1.4500000476837158,48.350563049316406,145.66053771972656,54.3283805847168,15162801
Chile,CHL,2000,0,56.42231369018555,0,0,0,1.375,37.36370086669922,142.3690185546875,70.14053344726562,15342350
Chile,CHL,2001,0.020555555820465088,63.691246032714844,0,0,0,1.6829999685287476,29.314577102661133,135.4445343017578,79.50151824951172,15516112
Chile,CHL,2002,0.020444445312023163,67.67901611328125,0,0,0,1.781000018119812,29.547178268432617,141.35427856445312,80.1772232055664,15684413
Chile,CHL,2003,0.020305555313825607,65.55150604248047,0,0,0,1.6950000524520874,28.25043296813965,136.51785278320312,86.7388687133789,15849649
Chile,CHL,2004,0.014416666701436043,60.426334381103516,0,0,0,2.0309998989105225,32.72340774536133,144.74241638183594,94.15018463134766,16014972
Chile,CHL,2005,0.020055554807186127,73.23323822021484,0,0,0,1.7899999618530273,32.070106506347656,150.1780242919922,91.07757568359375,16182713
Chile,CHL,2006,0.01991666667163372,80.28324127197266,0,0,0,1.430999994277954,40.038475036621094,166.89793395996094,84.28350067138672,16354507
Chile,CHL,2007,0.03166944533586502,63.15451431274414,0,0,0,2.696000099182129,47.52157211303711,214.79550170898438,49.681034088134766,16530201
Chile,CHL,2008,0.1071283370256424,68.18927764892578,0,0,0,3.588221311569214,50.81752014160156,223.08216857910156,27.651487350463867,16708255
Chile,CHL,2009,0.2206638902425766,70.31856536865234,0,0,0,3.3916819095611572,46.457576751708984,217.85313415527344,27.949216842651367,16886184
Chile,CHL,2010,0.9029680490493774,60.395137786865234,0,0,0,3.4124772548675537,52.22916793823242,192.92306518554688,57.39753723144531,17062531
Chile,CHL,2011,0.931309700012207,56.580020904541016,0,0,0,4.314425945281982,66.9864730834961,210.64671325683594,58.36515426635742,17233584
Chile,CHL,2012,1.119771957397461,55.2829704284668,0.0009333333582617342,0,0,5.983173370361328,78.09893798828125,210.6272735595703,53.00837707519531,17400359
Chile,CHL,2013,1.4855586290359497,54.25546646118164,0.018416667357087135,0,0,6.896006107330322,87.78789520263672,203.24888610839844,53.12583923339844,17571511
Chile,CHL,2014,3.9095540046691895,62.431373596191406,1.242698311805725,0,0,4.989872932434082,88.55780029296875,197.50784301757812,43.98931121826172,17758969
Chile,CHL,2015,5.69468879699707,63.612064361572266,3.662712574005127,0,0,5.566129684448242,85.05484008789062,199.4249267578125,48.242855072021484,17969356
Chile,CHL,2016,6.563666343688965,52.71281814575195,6.827151775360107,0,0,6.7222161293029785,86.26052856445312,211.35000610351562,59.16300964355469,18209072
Chile,CHL,2017,9.648666381835938,56.75395965576172,10.368249893188477,0,0,7.449310302734375,89.68966674804688,202.25851440429688,56.14596939086914,18470435
Chile,CHL,2018,9.49259090423584,61.82209777832031,13.542738914489746,0,0,9.157252311706543,86.56167602539062,211.21641540527344,56.36669158935547,18729166
Chile,CHL,2019,12.903668403625488,56.516109466552734,16.607223510742188,0,0,9.546549797058105,87.08457946777344,213.37147521972656,65.1305923461914,18952035
Chile,CHL,2020,14.71326732635498,57.045448303222656,19.998781204223633,0,0,8.74182415008545,73.14578247070312,194.9588623046875,62.35435485839844,19116209
Chile,CHL,2021,24.81068992614746,43.26152038574219,27.727163314819336,0,8.45371150970459,73.52078247070312,203.36605834960938,62.7244987487793,19212362
China,CHN,1965,0,65.34059143066406,0,0,0,0,1330.70458984375,129.06253051757812,11.086528778076172,715185000
China,CHN,1966,0,66.49058532714844,0,0,0,0,1423.511962890625,165.79991149902344,13.50540828704834,735400000
China,CHN,1967,0,57.31676483154297,0,0,0,0,1265.343994140625,163.69284057617188,14.714847564697266,754550000
China,CHN,1968,0,67.62751007080078,0,0,0,0,1255.9237060546875,179.03457641601562,14.110127449035645,774510000
China,CHN,1969,0,68.77750396728516,0,0,0,0,1516.610107421875,240.04432678222656,19.754179000854492,796025000
China,CHN,1970,0,71.0774917602539,0,0,0,0,1929.649658203125,332.0455627441406,28.925762176513672,818315000
China,CHN,1971,0,85.97515106201172,0,0,0,0,2224.877197265625,451.5776672363281,37.69419860839844,841105000
China,CHN,1972,0,97.4358901977539,0,0,0,0,2352.92333984375,519.6964721679688,48.78072738647461,862030000
China,CHN,1973,0,108.8966293334961,0,0,0,0,2383.742919921875,633.9830932617188,60.27040481567383,881940000
China,CHN,1974,0,123.23235321044922,0,0,0,0,2358.56396484375,729.072998046875,75.892333984375,900350000
China,CHN,1975,0,128.95619201660156,0,0,0,0,2658.2109375,804.0782470703125,89.1961669921875,916395000
China,CHN,1976,0,130.68118286132812,0,0,0,0,2723.16455078125,919.1864013671875,101.79449462890625,930685000
China,CHN,1977,0,136.4180908203125,0,0,0,0,2995.5390625,971.0416870117188,122.15338897705078,943455000
China,CHN,1978,0,127.81926727294922,0,0,0,0,3289.196533203125,1076.6368408203125,138.38003540039062,956165000
China,CHN,1979,0,143.5794219970703,0,0,0,0,3402.705322265625,1079.299560546875,146.24139404296875,969005000
China,CHN,1980,0,172.15939331054688,0,0,0,0,3539.019287109375,972.5328979492188,143.822509765625,981235000
China,CHN,1981,0,193.72178649902344,0,0,0,0,3520.195068359375,921.5308227539062,128.40216064453125,993885000
China,CHN,1982,0,220.0409698486328,0,0,0,0,3724.837890625,911.7529907226562,120.23844909667969,1008630000
China,CHN,1983,0,255.5339813232422,0,0,0,0,3989.004638671875,930.0992431640625,123.06047058105469,1023310000
China,CHN,1984,0,256.7101135253906,0,0,0,0,4338.2666015625,964.8902587890625,125.27777862548828,1036825000
China,CHN,1985,0,273.18902587890625,0,0,0,0,4736.2646484375,1010.600341796875,130.31710815429688,1051040000
China,CHN,1986,0,279.5793151855469,0,0,0,0,4951.423828125,1074.4205322265625,138.68240356445312,1066790000
China,CHN,1987,0,295.7707214355469,0,0,0,0,5372.24169921875,1142.2337646484375,139.9926300048828,1084035000
China,CHN,1988,0,322.80865478515625,0,0,0,0,5771.2236328125,1229.358154296875,143.7217254638672,1101630000
China,CHN,1989,0,350.13409423828125,0,0,0,0,6046.90185546875,1287.726806640625,151.67379760742188,1118650000
China,CHN,1990,0.005972222425043583,374.78057861328125,0.005916666705161333,0,0,0.06400000303983688,6134.51708984375,1274.5723876953125,154.18338012695312,0,1135185000
China,CHN,1991,0.026888888329267502,368.7038879394531,0.005916666705161333,0,0,0.06400000303983688,6433.427734375,1379.143798828125,156.1184844970703,0,1150780000
China,CHN,1992,0.3882913887500763,386.43731689453125,0.008861111477017403,0,0,0.11299999803304672,6731.4970703125,1495.9119873046875,159.14208984375,0,1164970000
China,CHN,1993,0.6272403001785278,449.0074768066406,0.011833333410322666,4.5513739585876465,0,0.11699999868869781,7170.35693359375,1663.776123046875,168.96878051757812,0,1178440000
China,CHN,1994,1.135006070137024,495.0856628417969,0.014777777716517448,41.87036895751953,0,0.46000000834465027,7641.66748046875,1690.6385498046875,176.9712371826172,0,1191835000
China,CHN,1995,1.8219833374023438,563.5430297851562,0.020694443956017494,36.4138298034668,0,3.0139999389648438,7736.8505859375,1825.6307373046875,178.79547119140625,0,1204855000
China,CHN,1996,0.2777777910232544,555.8252563476562,0.02661111019551754,40.684288024902344,0,1.5329999923706055,8095.3896484375,2023.0286865234375,187.36233520507812,0,1217550000
China,CHN,1997,0.5854241847991943,579.5107421875,0.03252694383263588,40.91128921508789,0,2.7219998836517334,7931.91259765625,2221.545654296875,197.98524475097656,0,1230075000
China,CHN,1998,1.051373839378357,588.1156005859375,0.04139777645468712,40.00896072387695,0,2.4800000190734863,7871.716796875,2287.590576171875,204.16346740722656,0,1241935000
